연월,일,시군구,법정동,번지,지목,용도지역,도로조건,계약면적_m2,거래금액_만원,지분구분,해제일,거래유형,중개사소재지,지구포함
201810,11,경기도 시흥시,도창동,3**,답,개발제한구역,8m미만,33.00,1900,지분,-,-,-,0
201810,11,경기도 시흥시,조남동,5**,임야,개발제한구역,-,330.00,3455,지분,-,-,-,0
201810,11,경기도 시흥시,산현동,산4*,임야,개발제한구역,-,496.00,1277,지분,-,-,-,0
201810,11,경기도 시흥시,금이동,산7*,임야,개발제한구역,-,165.00,2124,지분,-,-,-,1
201810,11,경기도 시흥시,정왕동,산3*,임야,개발제한구역,-,475.20,6480,지분,-,-,-,0
201810,11,경기도 시흥시,안현동,산3*,임야,개발제한구역,-,50.00,2352,지분,-,-,-,0
201810,11,경기도 시흥시,안현동,산3*,임야,개발제한구역,-,99.00,4800,지분,-,-,-,0
201810,11,경기도 시흥시,하중동,산1*,임야,개발제한구역,-,330.00,2390,지분,-,-,-,0
201810,11,경기도 시흥시,조남동,산1**,임야,개발제한구역,8m미만,396.00,2198,지분,-,-,-,0
201810,11,경기도 시흥시,장곡동,산5*,임야,개발제한구역,-,66.11,960,지분,-,-,-,0
201810,11,경기도 시흥시,하중동,6**,답,개발제한구역,8m미만,99.00,5586,지분,-,-,-,0
201810,11,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,330.00,4900,지분,-,-,-,0
201810,10,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,66.00,1260,지분,-,-,-,0
201810,10,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,132.00,2147,지분,-,-,-,0
201810,10,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,198.00,2970,지분,-,-,-,0
201810,10,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,330.00,4950,지분,-,-,-,0
201810,10,경기도 시흥시,하중동,6**,답,개발제한구역,8m미만,33.00,2117,지분,-,-,-,0
201810,10,경기도 시흥시,정왕동,2***,공장용지,일반공업지역,25m미만,7933.90,840000,지분,-,-,-,0
201810,10,경기도 시흥시,장현동,산2*,임야,개발제한구역,8m미만,66.00,2600,지분,-,-,-,0
201810,10,경기도 시흥시,장현동,산2*,임야,개발제한구역,8m미만,132.00,5200,지분,-,-,-,0
201810,10,경기도 시흥시,목감동,1**,과수원,개발제한구역,8m미만,40.00,1700,,-,-,-,0
201810,10,경기도 시흥시,목감동,1**,과수원,개발제한구역,-,2612.00,113300,,-,-,-,0
201810,10,경기도 시흥시,장곡동,산2*,임야,개발제한구역,-,132.00,2760,지분,-,-,-,0
201810,10,경기도 시흥시,매화동,산1*,임야,개발제한구역,8m미만,133.00,2790,지분,-,-,-,0
201810,10,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,165.00,2678,지분,-,-,-,0
201810,10,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,165.00,3137,지분,-,-,-,0
201810,10,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,396.00,7484,지분,-,-,-,0
201810,10,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,330.00,6237,지분,-,-,-,0
201810,10,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,165.00,3119,지분,-,-,-,0
201810,10,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,99.00,1871,지분,-,-,-,0
201810,10,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,99.00,1890,지분,-,-,-,0
201810,10,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,231.00,4334,지분,-,-,-,0
201810,10,경기도 시흥시,조남동,4**,임야,개발제한구역,-,330.00,3590,지분,-,-,-,0
201810,10,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,33.00,536,지분,-,-,-,0
201810,10,경기도 시흥시,산현동,산6*,임야,개발제한구역,8m미만,19438.00,53824,,-,-,-,0
201810,10,경기도 시흥시,산현동,산5*,임야,개발제한구역,8m미만,165.00,2244,지분,-,-,-,0
201810,10,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,33.00,1585,지분,-,-,-,0
201810,10,경기도 시흥시,산현동,산*,임야,개발제한구역,25m미만,65.00,2726,지분,-,-,-,0
201810,10,경기도 시흥시,금이동,산7*,임야,개발제한구역,-,330.00,4247,지분,-,-,-,1
201810,10,경기도 시흥시,장현동,산2*,임야,개발제한구역,8m미만,49.00,1950,지분,-,-,-,0
201810,10,경기도 시흥시,장현동,산2*,임야,개발제한구역,8m미만,33.00,1300,지분,-,-,-,0
201810,10,경기도 시흥시,조남동,3**,임야,개발제한구역,-,34.00,1335,지분,-,-,-,0
201810,10,경기도 시흥시,조남동,3**,임야,개발제한구역,-,16.00,668,지분,-,-,-,0
201810,09,경기도 시흥시,거모동,산8*,임야,개발제한구역,-,330.58,3790,지분,-,-,-,0
201810,09,경기도 시흥시,하중동,6**,답,개발제한구역,8m미만,86.00,4841,지분,-,-,-,0
201810,09,경기도 시흥시,월곶동,산2*,임야,개발제한구역,-,165.29,1495,지분,-,-,-,0
201810,09,경기도 시흥시,미산동,산2*,임야,개발제한구역,-,992.00,15000,지분,-,-,-,0
201810,08,경기도 시흥시,목감동,산4*,임야,개발제한구역,-,132.00,3000,지분,-,-,-,0
201810,08,경기도 시흥시,조남동,9*,잡종지,개발제한구역,8m미만,132.00,10400,,-,-,-,0
201810,08,경기도 시흥시,조남동,9*,잡종지,개발제한구역,8m미만,198.62,5560,지분,-,-,-,0
201810,08,경기도 시흥시,방산동,산*,임야,개발제한구역,8m미만,165.00,6517,지분,-,-,-,0
201810,08,경기도 시흥시,방산동,산*,임야,개발제한구역,8m미만,66.00,2607,지분,-,-,-,0
201810,08,경기도 시흥시,조남동,9*,잡종지,개발제한구역,8m미만,165.00,13000,,-,-,-,0
201810,08,경기도 시흥시,물왕동,산*,임야,개발제한구역,-,991.74,2970,지분,-,-,-,0
201810,08,경기도 시흥시,물왕동,산*,임야,개발제한구역,-,337.19,1010,지분,-,-,-,0
201810,08,경기도 시흥시,금이동,산1**,임야,개발제한구역,12m미만,115.00,1556,지분,-,-,-,1
201810,08,경기도 시흥시,은행동,3**,전,제1종일반주거지역,8m미만,20.00,1250,지분,-,-,-,0
201810,08,경기도 시흥시,산현동,산*,임야,자연녹지지역,-,296.00,12328,지분,-,-,-,0
201810,08,경기도 시흥시,거모동,산8*,임야,개발제한구역,-,99.17,1137,지분,-,-,-,0
201810,08,경기도 시흥시,군자동,산8*,임야,개발제한구역,-,330.00,2950,지분,-,-,-,0
201810,08,경기도 시흥시,하중동,산1*,임야,개발제한구역,-,198.00,2034,지분,-,-,-,0
201810,08,경기도 시흥시,도창동,6*,전,개발제한구역,8m미만,96.00,8555,지분,-,-,-,0
201810,08,경기도 시흥시,금이동,산1**,임야,개발제한구역,12m미만,36.00,420,지분,-,-,-,1
201810,08,경기도 시흥시,산현동,산*,임야,자연녹지지역,-,210.00,8747,지분,-,-,-,0
201810,08,경기도 시흥시,장곡동,산5*,임야,개발제한구역,-,330.58,3900,지분,-,-,-,0
201810,08,경기도 시흥시,금이동,산8*,임야,개발제한구역,-,33.06,330,지분,-,-,-,1
201810,08,경기도 시흥시,대야동,산1**,임야,개발제한구역,-,660.00,6348,지분,-,-,-,0
201810,08,경기도 시흥시,금이동,산8*,임야,개발제한구역,-,330.58,3300,지분,-,-,-,1
201810,08,경기도 시흥시,조남동,9*,잡종지,개발제한구역,8m미만,179.00,14040,,-,-,-,0
201810,08,경기도 시흥시,금이동,산8*,임야,개발제한구역,-,231.41,2310,지분,-,-,-,1
201810,08,경기도 시흥시,금이동,산8*,임야,개발제한구역,-,115.70,1155,지분,-,-,-,1
201810,08,경기도 시흥시,금이동,산8*,임야,개발제한구역,-,165.29,1650,지분,-,-,-,1
201810,08,경기도 시흥시,하중동,6**,답,개발제한구역,8m미만,99.00,6480,지분,-,-,-,0
201810,08,경기도 시흥시,하중동,6**,답,개발제한구역,8m미만,49.50,3175,지분,-,-,-,0
201810,07,경기도 시흥시,능곡동,산3*,임야,자연녹지지역,-,495.00,9000,지분,-,-,-,0
201810,07,경기도 시흥시,도창동,*,전,자연녹지지역,-,1356.00,49000,,-,-,-,0
201810,06,경기도 시흥시,미산동,4**,답,개발제한구역,8m미만,1108.00,49245,지분,-,-,-,0
201810,06,경기도 시흥시,하상동,3**,임야,개발제한구역,-,576.00,3600,,-,-,-,0
201810,05,경기도 시흥시,방산동,산*,임야,개발제한구역,8m미만,50.00,1896,지분,-,-,-,0
201810,05,경기도 시흥시,물왕동,3**,묘지,개발제한구역,-,387.00,6333,,-,-,-,0
201810,05,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,165.00,2475,지분,-,-,-,0
201810,05,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,132.00,2080,지분,-,-,-,0
201810,05,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,429.00,6585,지분,-,-,-,0
201810,05,경기도 시흥시,하중동,1**,답,개발제한구역,-,83.00,3675,지분,-,-,-,0
201810,05,경기도 시흥시,하중동,1**,답,개발제한구역,8m미만,132.23,5376,지분,-,-,-,0
201810,05,경기도 시흥시,하중동,6**,답,개발제한구역,8m미만,50.00,2765,지분,-,-,-,0
201810,05,경기도 시흥시,방산동,산9*,임야,개발제한구역,8m미만,99.00,1422,지분,-,-,-,0
201810,05,경기도 시흥시,방산동,산*,임야,개발제한구역,8m미만,66.00,2607,지분,-,-,-,0
201810,05,경기도 시흥시,매화동,7**,답,개발제한구역,8m미만,33.00,2090,지분,-,-,-,0
201810,05,경기도 시흥시,매화동,7**,답,개발제한구역,8m미만,99.00,5570,지분,-,-,-,0
201810,05,경기도 시흥시,산현동,산*,임야,개발제한구역,25m미만,40.00,1666,지분,-,-,-,0
201810,05,경기도 시흥시,산현동,산*,임야,개발제한구역,25m미만,33.00,1384,지분,-,-,-,0
201810,05,경기도 시흥시,장곡동,7**,전,개발제한구역,8m미만,817.00,24339,,-,-,-,0
201810,05,경기도 시흥시,장곡동,7**,전,개발제한구역,8m미만,122.33,4061,지분,-,-,-,0
201810,05,경기도 시흥시,도창동,2**,답,자연녹지지역,-,33.00,1600,지분,-,-,-,0
201810,05,경기도 시흥시,목감동,6*,임야,개발제한구역,8m미만,2341.00,50000,,-,-,-,0
201810,05,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,300.00,14406,지분,-,-,-,0
201810,05,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,20.00,1019,지분,-,-,-,0
201810,04,경기도 시흥시,월곶동,산1*,임야,개발제한구역,-,165.00,1683,지분,-,-,-,0
201810,04,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,99.00,1560,지분,-,-,-,0
201810,04,경기도 시흥시,하중동,1**,답,개발제한구역,-,112.00,4998,지분,-,-,-,0
201810,04,경기도 시흥시,과림동,4**,전,개발제한구역,-,701.00,16000,,-,-,-,1
201810,04,경기도 시흥시,산현동,산4*,임야,개발제한구역,-,991.00,3000,지분,-,-,-,0
201810,04,경기도 시흥시,산현동,산4*,임야,개발제한구역,-,330.00,990,지분,-,-,-,0
201810,04,경기도 시흥시,안현동,산3*,임야,개발제한구역,-,132.00,6272,지분,-,-,-,0
201810,04,경기도 시흥시,안현동,산3*,임야,개발제한구역,-,66.00,3136,지분,-,-,-,0
201810,04,경기도 시흥시,장현동,4**,전,개발제한구역,-,132.00,5250,지분,-,-,-,0
201810,04,경기도 시흥시,화정동,6**,임야,자연녹지지역,-,165.00,4250,지분,-,-,-,0
201810,04,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,66.00,1040,지분,-,-,-,0
201810,04,경기도 시흥시,군자동,3**,도로,개발제한구역,8m미만,7.00,43,,-,-,-,0
201810,04,경기도 시흥시,군자동,3**,전,개발제한구역,8m미만,1430.00,33000,,-,-,-,0
201810,04,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,330.00,4950,지분,-,-,-,0
201810,04,경기도 시흥시,조남동,6**,임야,자연녹지지역,-,271.00,2944,지분,-,-,-,0
201810,04,경기도 시흥시,거모동,4**,전,개발제한구역,12m미만,832.00,21400,,-,-,-,0
201810,04,경기도 시흥시,하중동,1**,답,개발제한구역,8m미만,181.81,7392,지분,-,-,-,0
201810,04,경기도 시흥시,하중동,1**,답,개발제한구역,8m미만,39.66,1613,지분,-,-,-,0
201810,04,경기도 시흥시,산현동,산4*,임야,개발제한구역,-,1008.00,3020,지분,-,-,-,0
201810,04,경기도 시흥시,산현동,산*,임야,개발제한구역,25m미만,83.00,3457,지분,-,-,-,0
201810,04,경기도 시흥시,산현동,산*,임야,개발제한구역,-,35.00,1468,지분,-,-,-,0
201810,04,경기도 시흥시,산현동,산*,임야,개발제한구역,-,49.00,2041,지분,-,-,-,0
201810,04,경기도 시흥시,산현동,산6*,임야,개발제한구역,8m미만,330.58,3900,지분,-,-,-,0
201810,04,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,660.00,10400,지분,-,-,-,0
201810,04,경기도 시흥시,조남동,6**,임야,자연녹지지역,-,330.00,3590,지분,-,-,-,0
201810,04,경기도 시흥시,안현동,산3*,임야,개발제한구역,-,332.00,2813,지분,-,-,-,0
201810,04,경기도 시흥시,장곡동,산7*,임야,개발제한구역,-,16.50,440,지분,-,-,-,0
201810,04,경기도 시흥시,조남동,산1**,임야,개발제한구역,8m미만,331.00,3400,지분,-,-,-,0
201810,03,경기도 시흥시,매화동,6**,답,개발제한구역,8m미만,1812.00,25250,,-,-,-,0
201810,03,경기도 시흥시,하중동,1**,답,개발제한구역,-,79.00,3492,지분,-,-,-,0
201810,03,경기도 시흥시,능곡동,산3*,임야,자연녹지지역,-,330.00,6000,지분,-,-,-,0
201810,03,경기도 시흥시,군자동,산8*,임야,개발제한구역,-,7741.00,18333,,-,-,-,0
201810,03,경기도 시흥시,군자동,산8*,임야,자연녹지지역,-,7741.00,18333,,-,-,-,0
201810,03,경기도 시흥시,군자동,산8*,임야,자연녹지지역,-,7741.00,18333,,-,-,-,0
201810,03,경기도 시흥시,조남동,산1**,임야,개발제한구역,8m미만,661.00,6800,지분,-,-,-,0
201810,03,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,50.00,2401,지분,-,-,-,0
201810,03,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,140.00,7134,지분,-,-,-,0
201810,02,경기도 시흥시,조남동,5*,답,자연녹지지역,-,101.00,4013,,-,-,-,0
201810,02,경기도 시흥시,장곡동,7**,전,개발제한구역,8m미만,817.00,24614,,-,-,-,0
201810,02,경기도 시흥시,장곡동,7**,전,개발제한구역,8m미만,122.33,3686,지분,-,-,-,0
201810,02,경기도 시흥시,과림동,산4*,임야,개발제한구역,8m미만,463.00,13334,지분,-,-,-,1
201810,02,경기도 시흥시,장현동,산2*,임야,개발제한구역,8m미만,33.00,1200,지분,-,-,-,0
201810,02,경기도 시흥시,장현동,산2*,임야,개발제한구역,8m미만,198.00,7800,지분,-,-,-,0
201810,02,경기도 시흥시,장현동,산2*,임야,개발제한구역,8m미만,49.00,1950,지분,-,-,-,0
201810,02,경기도 시흥시,장현동,산2*,임야,개발제한구역,8m미만,99.00,3600,지분,-,-,-,0
201810,02,경기도 시흥시,금이동,4**,임야,제1종일반주거지역,-,207.00,17323,,-,-,-,1
201810,02,경기도 시흥시,금이동,4**,임야,제1종일반주거지역,-,143.00,10177,,-,-,-,1
201810,02,경기도 시흥시,산현동,산*,임야,개발제한구역,-,50.00,2083,지분,-,-,-,0
201810,02,경기도 시흥시,산현동,산*,임야,개발제한구역,-,48.00,2013,지분,-,-,-,0
201810,02,경기도 시흥시,산현동,산*,임야,개발제한구역,25m미만,25.00,1049,지분,-,-,-,0
201810,02,경기도 시흥시,산현동,산*,임야,개발제한구역,25m미만,34.00,1416,지분,-,-,-,0
201810,02,경기도 시흥시,산현동,산*,임야,개발제한구역,-,72.00,3020,지분,-,-,-,0
201810,02,경기도 시흥시,산현동,산*,임야,개발제한구역,-,35.00,1458,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,9.00,459,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,99.00,5045,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,17.00,866,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,40.00,2038,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,165.00,8408,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,110.00,5606,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,66.00,3363,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,100.00,4802,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,100.00,4927,지분,-,-,-,0
201810,02,경기도 시흥시,조남동,5*,답,자연녹지지역,-,654.00,25987,,-,-,-,0
201810,02,경기도 시흥시,조남동,5*,도로,자연녹지지역,-,16.00,743,,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,46.00,2344,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,100.00,4802,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,133.00,6387,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,20.00,1019,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,165.00,7923,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,33.00,1682,지분,-,-,-,0
201810,02,경기도 시흥시,정왕동,2***,대,제1종전용주거지역,-,284.30,22380,,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,47.00,2395,지분,-,-,-,0
201810,02,경기도 시흥시,능곡동,산3*,임야,개발제한구역,-,165.00,3119,지분,-,-,-,0
201810,02,경기도 시흥시,미산동,4*,답,개발제한구역,8m미만,200.00,9604,지분,-,-,-,0
201810,02,경기도 시흥시,안현동,3**,전,개발제한구역,-,2182.00,46000,,-,-,-,0
201810,02,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,330.00,4950,지분,-,-,-,0
201810,02,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,165.00,2475,지분,-,-,-,0
201810,02,경기도 시흥시,하중동,산2*,임야,개발제한구역,-,66.00,990,지분,-,-,-,0
